gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000151093,OXSM,t2d,0.210874927310345,0.213871277407199,1.291e-05,10.7025,4238,0.00577528323049877,TRUE,""
ENSG00000151576,QTRTD1,t2d,0.0620858594274762,0.741952907863578,9.163e-07,7.5803,2849,0.00257623793265499,TRUE,""
ENSG00000152492,CCDC50,t2d,0.011673578556966,0.836383385369664,0.000217,26.3818,4721,0.00421105557056148,TRUE,""
ENSG00000152580,IGSF10,t2d,0.0505081985635628,0.483927304446146,1.026e-10,17.6939,3052,0.00284210040830359,TRUE,""
ENSG00000152601,MBNL1,t2d,0.0376778700220814,0.41325337549364,2.082e-10,59.0129,3397,6.39973422325094e-06,TRUE,""
ENSG00000152642,GPD1L,t2d,0.0191978981419472,0.458586448003554,2.532e-05,59.1111,3795,0.00212423617223645,TRUE,""
ENSG00000152952,PLOD2,t2d,0.187068008059235,0.317310507862914,0.003471,10.7519,4701,0.0102973750365192,TRUE,""
ENSG00000153283,CD96,t2d,0.0202026738834462,0.630948570240595,0.001495,43.3355,3705,0.00516866431474718,TRUE,""
ENSG00000153551,CMTM7,t2d,0.0510777603282212,0.358302398291574,2.532e-05,27.0944,3693,0.00219706320573114,TRUE,""
ENSG00000153558,FBXL2,t2d,-0.319360004058467,0.37846183946953,0.0002309,5.2187,3526,0.0170516012919583,TRUE,""
ENSG00000153560,UBP1,t2d,0.758567057075264,0.168452590895505,0.0002309,7.2973,3393,0.0815427113721805,TRUE,""
ENSG00000153767,GTF2E1,t2d,-0.130300075372852,0.323037426658475,0.0007925,11.4533,3089,0.00702376604376171,TRUE,""
ENSG00000154165,GPR15,t2d,0.0360089024531021,0.87926680668961,0.01059,5.9118,3847,0.00519824199452019,TRUE,""
ENSG00000154174,TOMM70A,t2d,-0.0708825939063604,0.317310507862914,0.001789,22.5597,2961,0.00712128100755886,TRUE,""
ENSG00000154175,ABI3BP,t2d,-0.0469932620718033,0.720324835646382,0.001789,10.5652,2879,0.00401592548979116,TRUE,""
ENSG00000154310,TNIK,t2d,0.170052846562268,0.109598583399116,2.25e-08,14.9945,3060,0.000126866735627024,TRUE,""
ENSG00000154743,TSEN2,t2d,0.239052426197829,0.00134080103097843,1.637e-24,41.8792,3572,2.99500295205115e-19,TRUE,""
ENSG00000154764,WNT7A,t2d,0.0976393398360208,0.334692148107316,3.474e-06,14.9014,3492,0.00498171913739631,TRUE,""
ENSG00000154781,CCDC174,t2d,0.0105441705099376,0.856585089771426,3.628e-07,22.7062,3468,0.00173188786956298,TRUE,""
ENSG00000154813,DPH3,t2d,0.0178316875679092,0.738882680363527,3.577e-07,25.866,4017,0.000195898143539389,TRUE,""
ENSG00000154917,RAB6B,t2d,-0.0264046559384253,0.543756110575491,3.898e-05,33.9715,3317,0.00478035156576611,TRUE,""
ENSG00000155893,ACPL2,t2d,-0.0129917777892939,0.612839733894511,1.119e-05,72.2074,3068,0.00140231334044913,TRUE,""
ENSG00000155903,RASA2,t2d,-0.0662526421290249,0.483927304446146,1.119e-05,9.9743,3091,0.00172955873518012,TRUE,""
ENSG00000156931,VPS8,t2d,-0.0276300606744595,0.71663255157525,1.976e-07,31.317,2599,0.000152665931957831,TRUE,""
ENSG00000156976,EIF4A2,t2d,-0.0803214131330433,0.596912177712008,3.854e-57,12.1635,2624,3.41985620822588e-29,TRUE,""
ENSG00000157014,TATDN2,t2d,0.0472087516289858,0.266520525805011,0.002637,37.634,3462,0.00780010698703689,TRUE,""
ENSG00000157017,GHRL,t2d,0.0357725970931617,0.57517965413214,0.002637,17.0247,3460,0.00511564018150679,TRUE,""
ENSG00000157020,SEC13,t2d,-0.0251864217487417,0.372450881005206,0.002637,42.4037,3447,0.00519924294746231,TRUE,""
ENSG00000157036,EXOG,t2d,-0.503499765174149,0.166443922186174,0.005872,7.6024,3556,0.0152875582636905,TRUE,""
ENSG00000157087,ATP2B2,t2d,0.187639564328311,0.287282239434575,0.002637,7.5461,3425,0.00627364227314797,TRUE,""
ENSG00000157388,CACNA1D,t2d,-0.224738246766578,0.15742265908958,6.238e-08,9.742,3293,0.000354236669724143,TRUE,""
ENSG00000157500,APPL1,t2d,-0.29690125531284,0.0915072499234823,2.6e-06,8.0936,4020,0.00457386843733802,TRUE,""
ENSG00000158092,NCK1,t2d,0.299536168359932,0.0251179857198445,5.423e-06,12.7089,2345,0.0228643797041922,TRUE,""
ENSG00000158234,FAIM,t2d,-0.151633152903531,0.00201096860549947,8.907e-08,27.2621,2145,0.00607916502503511,TRUE,""
ENSG00000160145,KALRN,t2d,-0.161204571214756,0.0635005947020491,5.933e-29,17.6736,3098,3.55882381308815e-18,TRUE,""
ENSG00000160746,ANO10,t2d,0.0230969617390182,0.7325223685108,0.0005548,18.8877,2776,0.0038417141434499,TRUE,""
ENSG00000160791,CCR5,t2d,-0.0076189272244937,0.87926680668961,1.686e-08,25.4258,3491,3.3916037670929e-05,TRUE,""
ENSG00000161202,DVL3,t2d,0.187855810258899,0.213650592879456,8.449e-05,9.16,2686,0.00725532759705809,TRUE,""
ENSG00000161203,AP2M1,t2d,-0.053208947743852,0.386124674283814,8.449e-05,30.2833,2667,0.00683231432716535,TRUE,""
ENSG00000161204,ABCF3,t2d,0.219874511145628,0.416361978978692,8.449e-05,15.621,2659,0.0155092470341589,TRUE,""
ENSG00000162267,ITIH3,t2d,0.308060225281774,0.00383326745535396,6.238e-08,13.4391,2400,0.00441288001024082,TRUE,""
ENSG00000162290,DCP1A,t2d,0.203249263807368,0.195163472029178,6.238e-08,9.9838,3086,0.000197582968661338,TRUE,""
ENSG00000163320,CGGBP1,t2d,0.0913378259700476,0.0474995937643863,0.0001052,48.7017,4527,0.0352881630936562,TRUE,""
ENSG00000163376,KBTBD8,t2d,0.347604466506254,0.0115487419377875,1.654e-06,10.0691,3637,0.0414322124621968,TRUE,""
ENSG00000163378,EOGT,t2d,-0.0809930084746873,0.0732597959893808,1.203e-05,32.1216,4105,0.0106309826951869,TRUE,""
ENSG00000163389,POGLUT1,t2d,-0.0179799145676359,0.674206294447154,0.000402,59.1055,3520,0.00811267702027436,TRUE,""
ENSG00000163406,SLC15A2,t2d,0.0336150564556355,0.481617313358525,0.0004137,30.0808,3464,0.00547017404584867,TRUE,""
ENSG00000163412,EIF4E3,t2d,0.00778115764231325,0.886403006367064,1.379e-06,57.2056,2973,0.00055732845363515,TRUE,""
ENSG00000163421,PROK2,t2d,0.00753577375744405,0.886403006367064,1.379e-06,53.7781,2973,0.000405465941316335,TRUE,""
ENSG00000163491,NEK10,t2d,0.236315854071564,0.296505726872678,0.002734,6.3107,4439,0.00651445910744445,TRUE,""
ENSG00000163507,KIAA1524,t2d,-0.0789254496374604,0.26197337369113,0.0003432,28.5936,3422,0.00921180043170419,TRUE,""
ENSG00000163508,EOMES,t2d,0.0497737087937695,0.603599824611128,0.001202,19.3114,4057,0.00552863970608908,TRUE,""
ENSG00000163512,AZI2,t2d,0.0359214988318239,0.419267732920394,0.0009668,31.1589,3911,0.00492017848949098,TRUE,""
ENSG00000163513,TGFBR2,t2d,0.00785942774673058,0.89711208617108,0.0003625,33.7951,4097,0.00514898543197907,TRUE,""
ENSG00000163519,TRAT1,t2d,-0.112632343048751,0.0614951086865409,3.698e-05,36.3254,3541,0.0218282884684045,TRUE,""
ENSG00000163520,FBLN2,t2d,-0.27304233197093,0.268232168682534,1.271e-06,6.0514,3555,0.00319050386708433,TRUE,""
ENSG00000163527,STT3B,t2d,-0.0439777596367151,0.694830880642112,2.532e-05,20.5348,3859,0.00233277059456222,TRUE,""
ENSG00000163528,CHCHD4,t2d,-0.118885994156982,0.478136885574884,3.474e-06,6.1278,3839,0.00247348354086657,TRUE,""
ENSG00000163536,SERPINI1,t2d,0.0212308362900905,0.846529514964004,0.0004193,15.0127,2942,0.00437900487621457,TRUE,""
ENSG00000163539,CLASP2,t2d,-0.101209573403591,0.526515990078957,0.0002309,10.0059,3316,0.00544437062664484,TRUE,""
ENSG00000163558,PRKCI,t2d,0.183474634810682,0.122514753054031,9.778e-08,7.9407,2777,0.00112065527252844,TRUE,""
ENSG00000163576,EFHB,t2d,-0.012183219863259,0.52379920995388,0.0004801,66.5117,3713,0.00435507053608146,TRUE,""
ENSG00000163577,EIF5A2,t2d,0.529277206925724,0.0012472518509482,2.25e-08,8.5467,3002,0.824407197192381,TRUE,""
ENSG00000163590,PPM1L,t2d,-0.0555591819405989,0.527473048830712,0.0005663,36.5939,2810,0.0104797657819461,TRUE,""
ENSG00000163602,RYBP,t2d,-0.0199291588632847,0.403468306235755,1.379e-06,59.6927,3499,0.000810423008843879,TRUE,""
ENSG00000163606,CD200R1,t2d,-0.0271912851652179,0.440024466872261,9.163e-07,46.8872,4158,0.0067614124771279,TRUE,""
ENSG00000163607,GTPBP8,t2d,-0.10914296927079,0.0198448570055154,9.163e-07,31.0441,4017,0.00948025501732763,TRUE,""
ENSG00000163617,KIAA1407,t2d,0.00180322742075489,0.981867820961016,9.163e-07,18.0194,2817,0.000684361965449091,TRUE,""
ENSG00000163635,ATXN7,t2d,0.681551050801455,0.00400143259166328,1.63e-14,5.636,4280,7.82756868927779e-05,TRUE,""
ENSG00000163636,PSMD6,t2d,-0.389936619325855,0.132385301153598,1.63e-14,7.2079,4582,2.09443712268143e-09,TRUE,""
ENSG00000163637,PRICKLE2,t2d,0.0816878364822156,0.637934810590957,1.63e-14,8.7,4685,1.10510864515678e-10,TRUE,""
ENSG00000163659,TIPARP,t2d,-0.342198476240245,0.279983172635236,1.097e-05,12.5145,3507,0.0119065930569389,TRUE,""
ENSG00000163660,CCNL1,t2d,0.00486353167604656,0.902723027603871,1.097e-05,39.9673,3704,0.00275104103881879,TRUE,""
ENSG00000163661,PTX3,t2d,0.373926603330264,0.160171683432365,1.097e-05,5.8874,3657,0.00636030050623554,TRUE,""
ENSG00000163681,SLMAP,t2d,-0.14230707603815,0.181059482276352,2.6e-06,13.3831,3916,0.00324465264179732,TRUE,""
ENSG00000163684,RPP14,t2d,-0.320350706695565,0.00168357292005752,2.6e-06,13.3152,3392,0.242154095758026,TRUE,""
ENSG00000163686,ABHD6,t2d,0.122522486809745,0.149624177786855,2.6e-06,19.198,3361,0.00304081298674751,TRUE,""
ENSG00000163687,DNASE1L3,t2d,0.0106631762296872,0.741952907863578,2.6e-06,29.8796,3386,0.00100642694788109,TRUE,""
ENSG00000163710,PCOLCE2,t2d,0.0514767826382165,0.770944829560146,0.0005956,7.9531,3151,0.00420938082727337,TRUE,""
ENSG00000163728,TTC14,t2d,-0.0458403489340231,0.703551309218297,3.584e-05,16.6099,2254,0.00447518365023534,TRUE,""
ENSG00000163751,CPA3,t2d,-0.204320100456244,0.0378986341626873,8.452e-05,14.2594,3520,0.0448765712759441,TRUE,""
ENSG00000163754,GYG1,t2d,-0.0480927479900717,0.283590175619393,8.452e-05,22.1012,3557,0.0047357829057083,TRUE,""
ENSG00000163755,HPS3,t2d,0.0701716047745214,0.661128117889932,8.452e-05,23.9108,3488,0.0104310874250387,TRUE,""
ENSG00000163781,TOPBP1,t2d,-0.00354529881928704,0.967106866608114,3.898e-05,17.8407,3399,0.00420494275123154,TRUE,""
ENSG00000163785,RYK,t2d,0.21917590270802,0.0393755105956823,0.001786,13.1913,3054,0.030663785520232,TRUE,""
ENSG00000163788,SNRK,t2d,-0.117532987974867,0.237277851868278,0.0005548,15.7114,2842,0.00809037631005361,TRUE,""
ENSG00000163807,KIAA1143,t2d,-0.0151061361114735,0.698386084925716,5.068e-05,31.6603,3468,0.00311226377114865,TRUE,""
ENSG00000163812,ZDHHC3,t2d,0.422538075733195,0.000179079478826867,5.068e-05,12.4045,3450,0.788593156066501,TRUE,""
ENSG00000163814,CDCP1,t2d,-0.115213285622071,0.150575972824847,5.068e-05,17.7432,3747,0.00804522666204212,TRUE,""
ENSG00000163815,CLEC3B,t2d,0.111929641906865,0.000131952929107605,5.068e-05,47.3822,3482,0.834029518812767,TRUE,""
ENSG00000163817,SLC6A20,t2d,-0.159273635168926,0.411923823660162,1.72e-05,6.88,4447,0.00174629928968192,TRUE,""
ENSG00000163818,LZTFL1,t2d,0.0268122953281953,0.819202033401183,1.686e-08,19.4684,4428,0.00281889471814029,TRUE,""
ENSG00000163823,CCR1,t2d,-0.0735872834089895,0.0596027337700864,1.686e-08,70.1305,3773,0.000171047142981269,TRUE,""
ENSG00000163827,LRRC2,t2d,0.192046196091452,0.259359207121334,1.686e-08,8.9259,3264,0.000878887542104757,TRUE,""
ENSG00000163832,ELP6,t2d,-0.406659339257367,0.00279069715373552,1.686e-08,10.8386,1790,0.00758933283384455,TRUE,""
ENSG00000163840,DTX3L,t2d,0.0137374361023089,0.85339954920135,2.615e-14,22.0274,3693,2.82276796072557e-10,TRUE,""
ENSG00000163864,NMNAT3,t2d,0.0249670620993846,0.368794267918584,8.907e-08,50.8155,2687,0.00474300172546812,TRUE,""
ENSG00000163870,TPRA1,t2d,-0.045748238220257,0.463995569776267,0.0001533,36.185,3158,0.00716987495403169,TRUE,""
ENSG00000163872,YEATS2,t2d,-0.261642345636389,0.00689397098750308,8.449e-05,19.0807,2700,0.163868893296875,TRUE,""
ENSG00000163885,CCDC37,t2d,0.0782855558195335,0.657738267426799,3.841e-07,7.2012,4106,0.00383793147629851,TRUE,""
ENSG00000163898,LIPH,t2d,0.493399178289237,0.132995812288197,3.854e-57,10.3356,2299,9.70950030905711e-16,TRUE,""
ENSG00000163900,TMEM41A,t2d,-0.307846161503131,0.136967412262295,3.854e-57,6.6718,2388,2.49830506785063e-08,TRUE,""
ENSG00000163902,RPN1,t2d,-0.0340519223938036,0.5469926117685,0.0004055,25.3309,2504,0.0051335226846908,TRUE,""
ENSG00000163913,IFT122,t2d,-0.134396015156904,0.491406563783834,0.0001176,9.8195,2121,0.00561712463412632,TRUE,""
ENSG00000163918,RFC4,t2d,0.00979593763692008,0.726338697648762,3.854e-57,46.8179,2619,1.46415720402633e-52,TRUE,""
ENSG00000163923,RPL39L,t2d,-0.0280319697114525,0.73623593055241,2.469e-09,20.267,2907,1.8561099520997e-05,TRUE,""
ENSG00000163931,TKT,t2d,0.0112839331455116,0.596111930789753,6.238e-08,59.7134,2907,8.98287565742185e-05,TRUE,""
ENSG00000163932,PRKCD,t2d,-0.155477431045946,0.0255269709179566,6.238e-08,23.0117,2799,0.000904702712882999,TRUE,""
ENSG00000163933,RFT1,t2d,-0.180448542624537,1.23883375996508e-07,6.238e-08,34.6411,2685,0.987587796171492,TRUE,""
ENSG00000163935,SFMBT1,t2d,-0.343600638526903,0.0384741276674827,6.238e-08,13.8051,2587,0.00108388081060966,TRUE,""
ENSG00000163938,GNL3,t2d,-0.0275744153489546,0.707660466654552,6.238e-08,17.4292,2195,6.7844818601143e-05,TRUE,""
ENSG00000163939,PBRM1,t2d,0.110333331073857,0.628477445586286,6.238e-08,7.1448,2075,9.14068835633039e-05,TRUE,""
ENSG00000163947,ARHGEF3,t2d,-0.0433806568541301,0.386570419005577,3.72e-06,29.1328,4102,0.00199833960479624,TRUE,""
ENSG00000163959,SLC51A,t2d,-0.0381597154992646,0.666047462224391,5.627e-06,17.1815,1750,0.00295101961867703,TRUE,""
ENSG00000163960,UBXN7,t2d,0.402534953374646,0.00292693897555515,5.627e-06,9.6872,1561,0.159292461598706,TRUE,""
ENSG00000163975,MFI2,t2d,-0.100465075888255,0.466518500923146,5.627e-06,11.9766,2080,0.00407081358077166,TRUE,""
ENSG00000164045,CDC25A,t2d,-0.247186255588305,0.0667530151696345,9.104e-06,10.221,1218,0.0069045389757969,TRUE,""
ENSG00000164048,ZNF589,t2d,-0.0340939828901369,0.118872453750021,9.104e-06,107.285,1244,0.0382174809109382,TRUE,""
ENSG00000164050,PLXNB1,t2d,0.371420670236569,0.050826565806928,9.104e-06,7.9554,1305,0.0121506670782879,TRUE,""
ENSG00000164061,BSN,t2d,-0.150104159638026,0.29019574334338,9.597e-07,7.8573,1431,0.000439960666845238,TRUE,""
ENSG00000164068,RNF123,t2d,0.370182417410359,0.0476381103330142,9.597e-07,9.7914,1425,0.00342065941059689,TRUE,""
ENSG00000164077,MON1A,t2d,-0.15420056045725,0.199251164696012,9.597e-07,19.9604,1612,0.00149126143389094,TRUE,""
ENSG00000164080,RAD54L2,t2d,-0.0787257171659336,0.705394356717494,0.0004635,6.3038,1511,0.0042650761513911,TRUE,""
ENSG00000164081,TEX264,t2d,0.10230822388051,0.242310667451486,0.0004635,14.2411,1523,0.00589102245952017,TRUE,""
ENSG00000164082,GRM2,t2d,-0.00839682052975446,0.906347316282193,0.0004635,29.6779,1527,0.00564455475985314,TRUE,""
ENSG00000164086,DUSP7,t2d,0.761266566568364,0.0405973414877944,1.321e-07,4.7221,1581,0.00876413525499101,TRUE,""
ENSG00000164087,POC1A,t2d,0.0857887738620314,0.492292806998828,6.238e-08,21.2988,1635,0.000163386724889362,TRUE,""
ENSG00000168016,TRANK1,t2d,-0.026981579480705,0.539940330191881,0.001574,34.1718,3604,0.00557224583440381,TRUE,""
ENSG00000168026,TTC21A,t2d,-0.0733047664279147,0.330940007555672,0.01192,23.3653,3897,0.00821596276711558,TRUE,""
ENSG00000168036,CTNNB1,t2d,-0.0410427392505366,0.317310507862914,0.001837,33.7651,3185,0.00652769462389249,TRUE,""
ENSG00000168038,ULK4,t2d,0.0270744632545476,0.182422439451736,0.001514,76.3479,3509,0.00642211485097736,TRUE,""
ENSG00000168237,GLYCTK,t2d,0.0243563583477059,0.47015786285767,6.238e-08,50.4891,1767,9.46126430079684e-05,TRUE,""
ENSG00000168268,NT5DC2,t2d,0.0240326307543096,0.47015786285767,6.238e-08,48.2178,1989,9.61945924679731e-05,TRUE,""
ENSG00000168273,SMIM4,t2d,-0.0591337286085765,0.708179885309606,6.238e-08,14.9108,2012,0.000166534693673341,TRUE,""
ENSG00000168291,PDHB,t2d,0.137034279719806,0.00100488086728859,2.6e-06,35.4612,3474,0.177851529051023,TRUE,""
ENSG00000168297,PXK,t2d,0.0121926586051192,0.771282550375262,2.6e-06,33.4469,3441,0.00104378971742693,TRUE,""
ENSG00000168301,KCTD6,t2d,-0.517135428588305,0.0175489501914767,2.6e-06,7.1555,3539,0.0183515176345362,TRUE,""
ENSG00000168306,ACOX2,t2d,0.0304337076370334,0.894924596681529,2.6e-06,7.3984,3584,0.00195442436274966,TRUE,""
ENSG00000168386,FILIP1L,t2d,-0.344976411618029,0.389789042503617,0.001789,6.6377,3199,0.00853976410322302,TRUE,""
ENSG00000168811,IL12A,t2d,-0.0358552896623963,0.851268623688206,0.003188,7.4466,2622,0.00410679297288413,TRUE,""
ENSG00000168917,SLC35G2,t2d,-0.624039638581764,0.00131922374212084,5.423e-06,6.996,2285,0.20344382401375,TRUE,""
ENSG00000169251,NMD3,t2d,-0.0129069900762556,0.773839501564727,0.0004748,23.1259,2732,0.00412482233650303,TRUE,""
ENSG00000169255,B3GALNT1,t2d,0.00358253529946307,0.944378761640749,0.0004748,29.7095,2776,0.00392320518871694,TRUE,""
ENSG00000169282,KCNAB1,t2d,0.0175706079095551,0.747885634053571,1.097e-05,27.1319,3460,0.00264343418405278,TRUE,""
ENSG00000169313,P2RY12,t2d,-0.0135747080585751,0.826251081180617,1.026e-10,23.463,3002,5.53927650851619e-07,TRUE,""
ENSG00000169359,SLC33A1,t2d,-0.101416172905988,0.0467557840277001,0.0001351,20.3725,3063,0.0283667758919723,TRUE,""
ENSG00000169379,ARL13B,t2d,1.04386442634154,5.37273754655698e-07,9.517e-08,6.8249,1133,0.935451312303562,TRUE,""
ENSG00000169704,GP9,t2d,0.348309903835088,0.376535626325626,0.0001176,5.4581,2391,0.00782564056590902,TRUE,""
ENSG00000169814,BTD,t2d,0.339108202205278,0.0316007026949735,3.577e-07,9.7383,3800,0.00367050048888161,TRUE,""
ENSG00000169855,ROBO1,t2d,0.00155790505531438,0.989638154123351,0.00269,11.4256,3468,0.00408960556830456,TRUE,""
ENSG00000169860,P2RY1,t2d,-0.545137912557945,0.0505409308817936,2.082e-10,7.0332,3283,1.76591229253121e-05,TRUE,""
ENSG00000169964,TMEM42,t2d,-0.236419038235588,0.0368057655775258,5.068e-05,13.6662,3407,0.0120011719699192,TRUE,""
ENSG00000170011,MYRIP,t2d,0.0174921551875324,0.915675695664673,0.01098,8.7622,3162,0.00400694491590809,TRUE,""
ENSG00000170017,ALCAM,t2d,0.027189294003335,0.457924950921216,0.003102,60.8868,3875,0.00736394478651129,TRUE,""
ENSG00000170142,UBE2E1,t2d,0.237024847314492,0.21548019506137,2.572e-18,8.1731,4297,3.08204183788742e-12,TRUE,""
ENSG00000170248,PDCD6IP,t2d,-0.00659832519075005,0.813467545487738,0.0002309,57.2979,3495,0.00415307220838666,TRUE,""
ENSG00000170266,GLB1,t2d,-0.0484425614174399,0.532853581604696,0.0002309,21.2009,3623,0.00496102081057369,TRUE,""
ENSG00000170364,SETMAR,t2d,0.087384250793782,0.544474508963011,0.001159,25.74,4800,0.0090784232934981,TRUE,""
ENSG00000170819,BFSP2,t2d,-0.0669336451511558,0.317310507862914,3.898e-05,14.4526,3375,0.00577582952660735,TRUE,""
ENSG00000170837,GPR27,t2d,0.00794684784505676,0.915765450104956,1.379e-06,24.6387,2968,0.000405563699150993,TRUE,""
ENSG00000170854,MINA,t2d,0.0394466224562197,0.667026480534161,0.01485,16.6395,2903,0.00453313153812125,TRUE,""
ENSG00000170860,LSM3,t2d,-0.214629499750313,0.392317741945555,3.474e-06,5.0849,3807,0.00336327160985863,TRUE,""
ENSG00000170876,TMEM43,t2d,0.304413211256787,0.0463853322576891,3.474e-06,14.2999,3843,0.0192005993789205,TRUE,""
ENSG00000171084,FAM86JP,t2d,-0.0246411714634046,0.795160467938397,3.841e-07,14.2533,4001,0.00119268552004393,TRUE,""
ENSG00000171121,KCNMB3,t2d,-0.101573038584175,0.539306928489264,0.0006439,9.933,2973,0.00554837790304397,TRUE,""
ENSG00000171148,TADA3,t2d,-0.0831191410071843,0.0590460278108045,0.000338,43.4948,3725,0.0179088187333945,TRUE,""
ENSG00000171658,RP11-443P15.2,t2d,0.0654856460245341,0.239109627343424,3.854e-57,17.9154,2503,8.82873345147051e-53,TRUE,""
ENSG00000171757,LRRC34,t2d,0.0450694631295047,0.884583528000224,6.678e-05,7.0338,3020,0.00498220864022987,TRUE,""
ENSG00000172046,USP19,t2d,-0.466911839814491,0.0590931063448371,9.597e-07,5.2639,1571,0.00143821034787279,TRUE,""
ENSG00000172113,NME6,t2d,0.0910863661240529,0.0594817837003186,9.104e-06,28.4542,1255,0.00788513324467579,TRUE,""
ENSG00000172215,CXCR6,t2d,0.0386717632662027,0.725324774655607,1.686e-08,23.8913,4402,7.22723675506618e-05,TRUE,""
ENSG00000172578,KLHL6,t2d,0.0833280065270802,0.260589034273618,8.449e-05,19.1748,2847,0.00996628699484454,TRUE,""
ENSG00000172667,ZMAT3,t2d,-0.0165892523391626,0.603769568459547,0.003829,45.2468,2897,0.00582027457033074,TRUE,""
ENSG00000172765,TMCC1,t2d,0.329853564289104,0.0902885535999874,0.0001176,13.33,2207,0.0260095763294996,TRUE,""
ENSG00000172936,MYD88,t2d,-0.118876942947878,0.66145261602172,0.005872,10.014,3299,0.00804031470857014,TRUE,""
ENSG00000172939,OXSR1,t2d,-0.277354297805282,0.280251472449502,0.005872,11.2953,3298,0.0137576400333369,TRUE,""
ENSG00000172995,ARPP21,t2d,-0.169158647039714,0.453254704753736,4.883e-05,6.7378,4185,0.00493943578571729,TRUE,""
ENSG00000173175,ADCY5,t2d,-0.607044031689162,0.0721802092333169,5.933e-29,5.1763,3006,0.00038627397399926,TRUE,""
ENSG00000173193,PARP14,t2d,0.0424266661704623,0.537605244923971,5.933e-29,51.3569,3668,1.68960028807938e-24,TRUE,""
ENSG00000173226,IQCB1,t2d,-0.0230630677368564,0.491344447051669,0.0004137,70.4902,3488,0.00489042883572888,TRUE,""
ENSG00000173230,GOLGB1,t2d,0.0027100770410093,0.972009793963865,0.0004137,69.0342,3467,0.00625980271273753,TRUE,""
ENSG00000173402,DAG1,t2d,0.0401473573415533,0.764177155622095,9.597e-07,10.6408,1407,0.000443117096476279,TRUE,""
ENSG00000173531,MST1,t2d,0.0161929511268546,0.882398805966683,9.597e-07,12.3713,1420,0.000833228842015619,TRUE,""
ENSG00000173578,XCR1,t2d,0.0431877784780199,0.681805947544645,1.686e-08,12.9393,4329,4.94257668975544e-05,TRUE,""
ENSG00000173585,CCR9,t2d,0.00235032301047279,0.980054963609524,1.686e-08,15.0165,4415,7.64132869453347e-05,TRUE,""
ENSG00000173706,HEG1,t2d,0.0813234949790115,0.135220800573275,3.841e-07,26.3036,3765,0.00321373268605644,TRUE,""
ENSG00000173811,CCDC13-AS1,t2d,-0.0215864717595812,0.519857969800158,0.001514,19.4423,3332,0.00590369869242376,TRUE,""
ENSG00000173890,GPR160,t2d,-0.0521560197718304,0.0325573457187729,6.678e-05,49.2751,2923,0.00691091896790969,TRUE,""
ENSG00000173905,GOLIM4,t2d,-0.0197085355725286,0.724838262475138,0.0003683,38.884,2752,0.00646103794294444,TRUE,""
ENSG00000173950,XXYLT1,t2d,-0.0518366873650432,0.511879473640126,0.003748,18.7875,2461,0.00565835905025057,TRUE,""
ENSG00000174007,CEP19,t2d,-0.000644877267478675,0.980541330250361,5.627e-06,53.4224,1961,0.00232351311295325,TRUE,""
ENSG00000174173,TRMT10C,t2d,0.236550560633152,0.244198373416383,0.001789,6.2337,3225,0.00731757279044701,TRUE,""
ENSG00000174255,ZNF80,t2d,0.044382480193291,0.397977916537113,9.163e-07,28.4752,2674,0.000931644863821402,TRUE,""
ENSG00000174500,GCSAM,t2d,-0.0130676240647416,0.831716977781815,0.001495,20.8339,4083,0.00381449385453453,TRUE,""
ENSG00000174564,IL20RB,t2d,0.609921183521144,0.00168270607826074,5.423e-06,6.8295,2371,0.192227874815616,TRUE,""
ENSG00000174579,MSL2,t2d,-0.141803002448307,0.235359128148723,5.423e-06,10.0834,2058,0.00289743285591966,TRUE,""
ENSG00000174611,KY,t2d,-0.189001575369784,0.0382384830475093,0.001374,16.0385,3213,0.0409908310407948,TRUE,""
ENSG00000174738,NR1D2,t2d,0.254283410554816,0.151762600344516,2.572e-18,14.9479,4391,1.59748952222837e-13,TRUE,""
ENSG00000174748,RPL15,t2d,0.456748305796042,0.0355038906494117,2.572e-18,7.63,4322,1.03079587109399e-06,TRUE,""
ENSG00000174839,DENND6A,t2d,0.0981389254944449,0.201521862251079,2.6e-06,20.7102,4082,0.00242830765242715,TRUE,""
ENSG00000174840,PDE12,t2d,0.0328887902477593,0.723016370575763,2.6e-06,13.7464,4172,0.00110239431768149,TRUE,""
ENSG00000174844,DNAH12,t2d,0.535796870710579,0.0946756887870257,2.6e-06,5.0261,4209,0.00206867027856293,TRUE,""
ENSG00000174891,RSRC1,t2d,-0.0265247562544189,0.531971058097401,0.001068,24.7629,3759,0.00530213755270195,TRUE,""
ENSG00000174912,METTL15P1,t2d,0.314810774723803,0.0947441823119761,1.097e-05,5.4062,3479,0.00910686116464447,TRUE,""
ENSG00000174928,C3orf33,t2d,0.0583160889602491,0.735740012142954,7.06e-05,8.1433,2947,0.00502982478954169,TRUE,""
ENSG00000174944,P2RY14,t2d,0.00409510485077512,0.931038382848813,1.026e-10,38.9793,2930,7.21140436114846e-07,TRUE,""
ENSG00000174946,GPR171,t2d,-0.115995789742275,0.47841088829239,1.026e-10,8.4959,2927,7.07202529014583e-07,TRUE,""
ENSG00000174953,DHX36,t2d,-0.0701007011804845,0.0978118569919141,7.06e-05,37.6366,3464,0.00856417444029029,TRUE,""
