"gene","symbol","outcome","scan_b","scan_se","scan_pval","scan_q","n_cis_iv","n_clump_index","n_harmonised","method","b","se","pval","ci_l","ci_u","direction_consistent","q_stage2","survive_nominal","survive_fdr","ok","note"
"ENSG00000125970","RALY","cad",1.24168028611327,0.286749695703719,1.48981634771989e-05,0.00128606205310526,116,3,2,"mr_ivw_mre",0.782868564278121,0.47420420632783,0.0987569113823778,-0.146554601441827,1.71229172999807,TRUE,0.113146640985,FALSE,FALSE,TRUE,""
"ENSG00000125971","DYNLRB1","cad",1.14078277053055,0.263448744392675,1.48981634771989e-05,0.00128606205310526,203,3,2,"mr_ivw_mre",0.976990127479282,0.285819564161168,0.000630353953889082,0.416794075646458,1.53718617931211,TRUE,0.00123912044360388,TRUE,TRUE,TRUE,""
"ENSG00000126214","KLC1","cad",0.118903322960125,0.0287008020938233,3.4300562234013e-05,0.00249188490487198,1953,13,10,"mr_ivw_mre",0.096287329274772,0.0314105493550058,0.00217345936382245,0.0347237838043428,0.157850874745201,TRUE,0.0033091927714432,TRUE,TRUE,TRUE,""
"ENSG00000126838","PZP","cad",-0.0486734461471672,0.0155228828253128,0.00171506911046911,0.0452673366836946,1354,3,2,"mr_ivw_mre",-0.00957001216283465,0.012506997615881,0.444168759968588,-0.0340832770446896,0.0149432527190203,TRUE,0.462709379713193,FALSE,FALSE,TRUE,""
"ENSG00000127125","PPCS","cad",0.619076366154123,0.176451717889339,0.000450684307757227,0.017831368517343,102,2,1,"Wald ratio (单工具退化)",0.619076366154123,0.176451717889339,0.000450684307757227,0.273237354080796,0.96491537822745,TRUE,0.000974764388787226,TRUE,TRUE,TRUE,""
"ENSG00000127415","IDUA","cad",-0.107813438996301,0.0281674750530876,0.000129406067643487,0.00713922572431642,810,8,4,"mr_ivw_mre",-0.100943248036137,0.0175476565972705,8.79227883268588e-09,-0.135336022979864,-0.0665504730924101,TRUE,7.00940006939125e-08,TRUE,TRUE,TRUE,""
"ENSG00000127616","SMARCA4","cad",0.358478017065554,0.0563586573221618,2.00894249383195e-10,1.01659417575807e-07,514,5,4,"mr_ivw_mre",0.361047913391764,0.0450712693816612,1.14150094805962e-15,0.272709848666205,0.449385978117323,TRUE,1.92712218878301e-14,TRUE,TRUE,TRUE,""
"ENSG00000128607","KLHDC10","cad",0.0807362303296275,0.0238913334648898,0.000726679262071628,0.0250918074609438,557,14,11,"mr_ivw_mre",0.0957807189385375,0.0276452187947141,0.00053094255269184,0.0415970857561681,0.149964352120907,TRUE,0.00108843223301827,TRUE,TRUE,TRUE,""
"ENSG00000129055","ANAPC13","cad",-0.046099098386622,0.0138297295159866,0.000858120666393674,0.0279842683985049,1710,27,26,"mr_ivw_mre",-0.0866453530250433,0.0231674865608281,0.000184053334260968,-0.132052792296582,-0.0412379137535045,TRUE,0.000473751631685183,TRUE,TRUE,TRUE,""
"ENSG00000129351","ILF3","cad",-1.08035818409048,0.184083377736087,4.38821710768473e-09,1.46357013761985e-06,126,3,2,"mr_ivw_mre",-1.01970566173639,0.178034691289262,1.01881073431506e-08,-1.36864724466205,-0.670764078810735,TRUE,8.01092276023078e-08,TRUE,TRUE,TRUE,""
"ENSG00000130201","EXOC3L2","cad",0.911756133552951,0.141924303807771,1.32527856320749e-10,7.48017804425766e-08,57,3,2,"mr_ivw_mre",0.597520210087647,0.483198421707525,0.216237893900173,-0.349531293845699,1.54457171402099,TRUE,0.23418971905415,FALSE,FALSE,TRUE,""
"ENSG00000130202","PVRL2","cad",0.077850590892797,0.0236762106323455,0.00100853253099764,0.0318970148542897,721,19,14,"mr_ivw_mre",0.0229399811093101,0.0605285648694138,0.704692096158509,-0.0956938260706372,0.141573788289257,TRUE,0.71339199858022,FALSE,FALSE,TRUE,""
"ENSG00000130475","FCHO1","cad",-0.20005021329478,0.0276872614891411,4.99805113605979e-13,7.23314894439778e-10,304,8,7,"mr_ivw_mre",-0.182084247116462,0.0355230620549886,2.96270982656386e-07,-0.251708169364821,-0.112460324868103,TRUE,1.82859724779318e-06,TRUE,TRUE,TRUE,""
"ENSG00000130529","TRPM4","cad",-0.121204677528026,0.0356146445816949,0.000665952180678646,0.0237205054647066,326,9,7,"mr_ivw_mre",-0.138355486573261,0.0480984313405795,0.00402102955335851,-0.23262667971367,-0.0440842934328528,TRUE,0.00584321762943743,TRUE,TRUE,TRUE,""
"ENSG00000130733","YIPF2","cad",0.427630572350838,0.102847859172986,3.21193955521988e-05,0.0023805663117602,217,2,1,"Wald ratio (单工具退化)",0.427630572350838,0.102847859172986,3.21193955521988e-05,0.226052472484738,0.629208672216939,TRUE,0.000110398401478815,TRUE,TRUE,TRUE,""
"ENSG00000131127","ZNF141","cad",0.556565583903374,0.155575419122597,0.000346942937885365,0.0145885031904519,105,3,2,"mr_ivw_mre",0.527435106971706,0.144609112360467,0.000264994106540245,0.244006454908884,0.810863759034528,TRUE,0.000636429360477408,TRUE,TRUE,TRUE,""
"ENSG00000131470","PSMC3IP","cad",0.521624214421213,0.108162880582325,1.41712704254932e-06,0.000207963393494114,284,2,1,"Wald ratio (单工具退化)",0.521624214421213,0.108162880582325,1.41712704254932e-06,0.309628864015749,0.733619564826677,TRUE,7.53176780021584e-06,TRUE,TRUE,TRUE,""
"ENSG00000132128","LRRC41","cad",-1.44332837754754,0.410718947704802,0.000441162050522619,0.0175925355745093,40,3,2,"mr_ivw_mre",-1.5776067733437,0.168611393563681,8.24482805387294e-21,-1.90807903211163,-1.24713451457578,TRUE,1.8202043472781e-19,TRUE,TRUE,TRUE,""
"ENSG00000132361","CLUH","cad",-0.902359812629512,0.265399944891033,0.000673858531353762,0.0238861689555953,103,3,2,"mr_ivw_mre",-0.761391436691851,0.0913149115589062,7.55036969451455e-17,-0.940365374598767,-0.582417498784934,TRUE,1.40659796211534e-15,TRUE,TRUE,TRUE,""
"ENSG00000132475","H3F3B","cad",0.249243795122961,0.0800679549099668,0.00185256753062603,0.0479478457000653,278,2,1,"Wald ratio (单工具退化)",0.249243795122961,0.0800679549099668,0.00185256753062603,0.0923134871836493,0.406174103062273,TRUE,0.00288960261570473,TRUE,TRUE,TRUE,""
"ENSG00000132589","FLOT2","cad",-0.358781378577042,0.100392954555961,0.000351877382533813,0.0147116825888425,113,2,1,"Wald ratio (单工具退化)",-0.358781378577042,0.100392954555961,0.000351877382533813,-0.555547953808293,-0.162014803345792,TRUE,0.000798330504246674,TRUE,TRUE,TRUE,""
"ENSG00000132694","ARHGEF11","cad",0.272729930934461,0.0791124990496909,0.000566076067505642,0.0211917507414421,484,8,6,"mr_ivw_mre",0.122247192801294,0.146454452831524,0.403880254335562,-0.164798260124014,0.409292645726601,TRUE,0.423815842757975,FALSE,FALSE,TRUE,""
"ENSG00000132698","RAB25","cad",0.382535427880165,0.119208714734749,0.00133218236674142,0.0378138805259775,385,3,2,"mr_ivw_mre",0.379253835449506,0.0191090520166208,1.17409386321156e-87,0.341800781718226,0.416706889180785,TRUE,8.42412346854297e-86,TRUE,TRUE,TRUE,""
"ENSG00000132773","TOE1","cad",-1.11813031460361,0.339857238481341,0.00100187382757144,0.0318235896528375,7,2,1,"Wald ratio (单工具退化)",-1.11813031460361,0.339857238481341,0.00100187382757144,-1.78423826191228,-0.452022367294943,TRUE,0.00179711117820628,TRUE,TRUE,TRUE,""
"ENSG00000132793","LPIN3","cad",0.89672651546477,0.176405216157004,3.70868010561491e-07,6.88922538606315e-05,24,2,1,"Wald ratio (单工具退化)",0.89672651546477,0.176405216157004,3.70868010561491e-07,0.550978645112039,1.2424743858175,TRUE,2.24082355855048e-06,TRUE,TRUE,TRUE,""
"ENSG00000132823","C20orf111","cad",-0.0772682058581293,0.0206492619103622,0.000182608401294099,0.0091662684566652,859,17,16,"mr_ivw_mre",-0.0722185142220943,0.021197131380944,0.000656824029708177,-0.113764128304308,-0.0306729001398804,TRUE,0.00127370605760978,TRUE,TRUE,TRUE,""
"ENSG00000133027","PEMT","cad",-0.198111803095952,0.0489263967160043,5.13973311036439e-05,0.00347583333615657,793,4,3,"mr_ivw_mre",-0.194156867258584,0.0331133130446179,4.5346192593366e-09,-0.259057768234835,-0.129255966282332,TRUE,3.82775213949884e-08,TRUE,TRUE,TRUE,""
"ENSG00000133246","PRAM1","cad",-0.150866686219372,0.0346883256635782,1.36631104191262e-05,0.0012151887600041,310,4,3,"mr_ivw_mre",-0.140622405779717,0.0410881602601232,0.000620582233668577,-0.221153720080569,-0.0600910914788661,TRUE,0.00122410378737376,TRUE,TRUE,TRUE,""
"ENSG00000133789","SWAP70","cad",-0.183343186942835,0.0291101995981659,3.01033253118923e-10,1.42505257726458e-07,2240,10,9,"mr_ivw_mre",-0.190901901503038,0.0254547328247863,6.3982429379861e-14,-0.240792261075709,-0.141011541930368,TRUE,9.92592282811898e-13,TRUE,TRUE,TRUE,""
"ENSG00000133794","ARNTL","cad",-0.0852688390366026,0.0261307732531524,0.00110178116462402,0.033544893342028,1650,18,17,"mr_ivw_mre",-0.0923278338917849,0.0222492053022568,3.32891257878868e-05,-0.135935474968846,-0.0487201928147239,TRUE,0.000113737846441947,TRUE,TRUE,TRUE,""
"ENSG00000133805","AMPD3","cad",-0.267282438933551,0.0740559623796782,0.000307148190428511,0.0134549244613087,671,7,6,"mr_ivw_mre",-0.192226966431129,0.0409612689871256,2.69364732397643e-06,-0.272509578406953,-0.111944354455305,TRUE,1.28155374815567e-05,TRUE,TRUE,TRUE,""
"ENSG00000134222","PSRC1","cad",-0.343267817304629,0.0220696420621176,1.49831169753726e-54,2.19877241613593e-50,789,14,13,"mr_ivw_mre",-0.383464532234004,0.0408481586773262,6.1406376535903e-21,-0.46352545207634,-0.303403612391667,TRUE,1.40989040526433e-19,TRUE,TRUE,TRUE,""
"ENSG00000134242","PTPN22","cad",0.175610955327983,0.0431710265181292,4.74597776251255e-05,0.00330081628743468,837,4,3,"mr_ivw_mre",0.2026778514824,0.0791890679337069,0.0104847871209882,0.0474701303630392,0.357885572601761,TRUE,0.0140943039987055,TRUE,TRUE,TRUE,""
"ENSG00000134243","SORT1","cad",-0.669020720842,0.0989877597164184,1.39311577748154e-11,1.13577633525231e-08,126,2,1,"Wald ratio (单工具退化)",-0.669020720842,0.0989877597164184,1.39311577748154e-11,-0.863033164796485,-0.475008276887515,TRUE,1.56793814955766e-10,TRUE,TRUE,TRUE,""
"ENSG00000134262","AP4B1","cad",0.149252827248446,0.0431326977828078,0.000539538898644492,0.0203018803528408,717,7,5,"mr_ivw_mre",0.130287333718148,0.038360081430491,0.000682710016881247,0.0551029556703621,0.205471711765934,TRUE,0.00131501862312025,TRUE,TRUE,TRUE,""
"ENSG00000134852","CLOCK","cad",-0.141563848794485,0.0373213783185462,0.000148776139096564,0.00788191278426741,961,5,4,"mr_ivw_mre",-0.125840360481838,0.048460268631598,0.00941038467717031,-0.220820741680906,-0.03085997928277,TRUE,0.0127999071201321,TRUE,TRUE,TRUE,""
"ENSG00000135074","ADAM19","cad",-0.201909372101374,0.0505836111159231,6.56299336290316e-05,0.00422420735090368,1887,12,11,"mr_ivw_mre",-0.117767014804596,0.0507484462973453,0.0203082608902842,-0.217232141818758,-0.0183018877904345,TRUE,0.0258468774967253,TRUE,TRUE,TRUE,""
"ENSG00000135100","HNF1A","cad",0.299610101891906,0.0801986636377324,0.000187082869508225,0.00933823506814014,163,2,1,"Wald ratio (单工具退化)",0.299610101891906,0.0801986636377324,0.000187082869508225,0.142423609553708,0.456796594230103,TRUE,0.000479399853114827,TRUE,TRUE,TRUE,""
"ENSG00000135473","PAN2","cad",-0.547368546650973,0.171324903195795,0.00139871905618745,0.0388018944225913,151,5,4,"mr_ivw_mre",-0.33365765365817,0.166960267357316,0.0456705507258655,-0.660893764527688,-0.00642154278865298,TRUE,0.055073311169426,TRUE,FALSE,TRUE,""
"ENSG00000136040","PLXNC1","cad",-0.251340646465602,0.0739731668527525,0.00067948121878473,0.0239952202690773,348,8,7,"mr_ivw_mre",-0.187780866535138,0.100629926219008,0.0620338244694681,-0.385011897691316,0.00945016462103995,TRUE,0.0734173510215974,FALSE,FALSE,TRUE,""
"ENSG00000136715","SAP130","cad",-0.389200210465857,0.101192054721123,0.0001199864408978,0.00682481015571787,383,6,5,"mr_ivw_mre",-0.402030832797716,0.0689757346572114,5.5899806267151e-09,-0.537220788533041,-0.26684087706239,TRUE,4.5192237742739e-08,TRUE,TRUE,TRUE,""
"ENSG00000137076","TLN1","cad",-0.605928906138579,0.186691608918373,0.0011719761537072,0.0348859027498036,8,2,1,"Wald ratio (单工具退化)",-0.605928906138579,0.186691608918373,0.0011719761537072,-0.971837735834427,-0.240020076442731,TRUE,0.0020021259292498,TRUE,TRUE,TRUE,""
"ENSG00000137310","TCF19","cad",0.0995831753662331,0.0278091314187619,0.000342344050254129,0.0144780949206897,5881,9,7,"mr_ivw_mre",0.10796576868622,0.0247319867429158,1.26872650966394e-05,0.059491965403983,0.156439571968457,TRUE,4.92060146315608e-05,TRUE,TRUE,TRUE,""
"ENSG00000137815","RTF1","cad",0.20302689815675,0.0486593392276507,3.01389645416633e-05,0.00226815028025082,978,3,1,"Wald ratio (单工具退化)",0.20302689815675,0.0486593392276507,3.01389645416633e-05,0.107656345759037,0.298397450554462,TRUE,0.000104215455704306,TRUE,TRUE,TRUE,""
"ENSG00000137825","ITPKA","cad",0.350757985997199,0.102238874842233,0.000601872382140732,0.0217548699702346,564,2,1,"Wald ratio (单工具退化)",0.350757985997199,0.102238874842233,0.000601872382140732,0.150373473486524,0.551142498507874,TRUE,0.00119129223223717,TRUE,TRUE,TRUE,""
"ENSG00000138131","LOXL4","cad",-0.653060411883109,0.14285696509943,4.84410412635905e-06,0.000542650595834497,173,2,1,"Wald ratio (单工具退化)",-0.653060411883109,0.14285696509943,4.84410412635905e-06,-0.933054918418688,-0.373065905347531,TRUE,2.12253112101534e-05,TRUE,TRUE,TRUE,""
"ENSG00000138160","KIF11","cad",-0.415879226907146,0.108653131354119,0.000129406067643487,0.00713922572431642,218,2,1,"Wald ratio (单工具退化)",-0.415879226907146,0.108653131354119,0.000129406067643487,-0.62883545116872,-0.202923002645573,TRUE,0.000357110975131545,TRUE,TRUE,TRUE,""
"ENSG00000138297","TIMM23","cad",-0.543211063185592,0.17536735110716,0.00195120251011373,0.0497116264512483,13,2,1,"Wald ratio (单工具退化)",-0.543211063185592,0.17536735110716,0.00195120251011373,-0.886924755419815,-0.199497370951369,TRUE,0.00301072645377764,TRUE,TRUE,TRUE,""
"ENSG00000138439","FAM117B","cad",-0.0915696601536536,0.0261053855701205,0.000452011522211352,0.017831368517343,2912,34,30,"mr_ivw_mre",-0.0644029890892664,0.0327708847313279,0.0493852817175836,-0.128632742904183,-0.000173235274350189,TRUE,0.0593036646566799,TRUE,FALSE,TRUE,""
"ENSG00000138735","PDE5A","cad",0.201698551781286,0.0535761778169041,0.000166745233268434,0.00852608466276749,1488,7,5,"mr_ivw_mre",0.183096094316311,0.079460732415251,0.0212095306340417,0.0273559205972451,0.338836268035378,TRUE,0.0268747695009712,TRUE,TRUE,TRUE,""
"ENSG00000139146","FAM60A","cad",-0.407395955769774,0.13060061739988,0.00181217926405601,0.0470685499115433,26,2,1,"Wald ratio (单工具退化)",-0.407395955769774,0.13060061739988,0.00181217926405601,-0.663368462232233,-0.151423449307315,TRUE,0.0028343076228015,TRUE,TRUE,TRUE,""
"ENSG00000139323","POC1B","cad",-0.17936152577337,0.0346801741676607,2.31756606151584e-07,4.79018055672464e-05,721,6,4,"mr_ivw_mre",-0.181379858252139,0.0188765452102021,7.34405326272031e-22,-0.218377207016678,-0.144382509487601,TRUE,1.75645273866727e-20,TRUE,TRUE,TRUE,""
"ENSG00000139567","ACVRL1","cad",-0.136360469929359,0.0352340811562438,0.000108777390689976,0.00633455638244205,326,5,4,"mr_ivw_mre",-0.145460237803211,0.0147724079459279,7.07948431355784e-23,-0.174413625342163,-0.116506850264259,TRUE,1.93505904570581e-21,TRUE,TRUE,TRUE,""
"ENSG00000140474","ULK3","cad",0.0804726139838865,0.0223735518699595,0.000322187939231477,0.0138805038880744,1751,22,20,"mr_ivw_mre",0.0751725168407343,0.0282673985091901,0.00782947851221639,0.0197694338260805,0.130575599855388,TRUE,0.0108816481017245,TRUE,TRUE,TRUE,""
"ENSG00000140829","DHX38","cad",0.168332687498368,0.0400135076840383,2.58901582359301e-05,0.00203092083004826,1272,6,5,"mr_ivw_mre",0.167717365686811,0.0481023462975186,0.000489060830153339,0.0734384993718005,0.26199623200182,TRUE,0.00102828174545061,TRUE,TRUE,TRUE,""
"ENSG00000141034","GID4","cad",-0.232318659913553,0.0461610366603476,4.83400418423464e-07,8.54686884381246e-05,947,5,3,"mr_ivw_mre",-0.238757708858553,0.0366993793020996,7.72965831755941e-11,-0.310687170545643,-0.166828247171463,TRUE,8.21634050792426e-10,TRUE,TRUE,TRUE,""
"ENSG00000141101","NOB1","cad",-0.506618477500859,0.111066358529034,5.0812825816106e-06,0.000548292807978938,275,2,1,"Wald ratio (单工具退化)",-0.506618477500859,0.111066358529034,5.0812825816106e-06,-0.72430454011178,-0.288932414889938,TRUE,2.20958803170037e-05,TRUE,TRUE,TRUE,""
"ENSG00000141298","SSH2","cad",-0.0585127957461338,0.0144833652836965,5.34512014389842e-05,0.0035654380959868,1759,17,14,"mr_ivw_mre",-0.0774909128690566,0.0198258455443987,9.28400208919531e-05,-0.116348856099132,-0.0386329696389812,TRUE,0.000273282933292211,TRUE,TRUE,TRUE,""
"ENSG00000141337","ARSG","cad",0.189502515033067,0.0508849345922124,0.000195983759563161,0.0095550221647488,452,11,10,"mr_ivw_mre",0.0684142224531389,0.0769006893359312,0.373657172918465,-0.0823083590315897,0.219136803937867,TRUE,0.393539848174677,FALSE,FALSE,TRUE,""
"ENSG00000141376","BCAS3","cad",0.815780620506741,0.203415427451031,6.06116904532927e-05,0.0039708774884021,503,4,3,"mr_ivw_mre",0.509591340843656,0.195000854462773,0.00896784609711082,0.127396689142085,0.891785992545227,TRUE,0.012373903028225,TRUE,TRUE,TRUE,""
"ENSG00000141452","C18orf8","cad",-0.117885329122998,0.0258314466205771,5.02751287616541e-06,0.000548292807978938,894,9,8,"mr_ivw_mre",-0.105578785113786,0.0264066646215783,6.38294961367871e-05,-0.157334896723907,-0.0538226735036641,TRUE,0.000201308410892944,TRUE,TRUE,TRUE,""
"ENSG00000141736","ERBB2","cad",0.50559370131035,0.130195802912536,0.000103034164934268,0.00609688052584833,492,3,1,"Wald ratio (单工具退化)",0.50559370131035,0.130195802912536,0.000103034164934268,0.250414616663503,0.760772785957196,TRUE,0.000298395139353233,TRUE,TRUE,TRUE,""
"ENSG00000141744","PNMT","cad",0.458504106122472,0.131001173177849,0.000465258158071049,0.0182071025858471,129,2,1,"Wald ratio (单工具退化)",0.458504106122472,0.131001173177849,0.000465258158071049,0.201746524761393,0.715261687483551,TRUE,0.000989104380491786,TRUE,TRUE,TRUE,""
"ENSG00000142039","CCDC97","cad",0.808949066986576,0.120063000209686,1.60907923884648e-11,1.24280199105643e-08,152,3,2,"mr_ivw_mre",0.73794532786864,0.19501131818195,0.000154256256314296,0.355730167654337,1.12016048808294,TRUE,0.000408032677992654,TRUE,TRUE,TRUE,""
"ENSG00000142046","TMEM91","cad",0.137683957674819,0.0251121683809419,4.18744190782889e-08,9.91140483828854e-06,975,18,13,"mr_ivw_mre",0.146136887052422,0.0428203526741876,0.000643013850317994,0.0622105380057106,0.230063236099133,TRUE,0.00125115237316111,TRUE,TRUE,TRUE,""
"ENSG00000142186","SCYL1","cad",0.903317714894239,0.224131463094059,5.57049917029061e-05,0.00367971340111554,117,2,1,"Wald ratio (单工具退化)",0.903317714894239,0.224131463094059,5.57049917029061e-05,0.464028119427615,1.34260731036086,TRUE,0.000178311820847848,TRUE,TRUE,TRUE,""
"ENSG00000142444","C19orf52","cad",0.234166527812794,0.0601238382222038,9.83053974484998e-05,0.00586435653478347,498,2,1,"Wald ratio (单工具退化)",0.234166527812794,0.0601238382222038,9.83053974484998e-05,0.116325970284962,0.352007085340626,TRUE,0.000286432985459081,TRUE,TRUE,TRUE,""
"ENSG00000142453","CARM1","cad",-0.234991061778182,0.0640174985575115,0.000241857106695994,0.0110568630553387,713,5,4,"mr_ivw_mre",-0.359124950927344,0.127797270652341,0.00495238927297242,-0.609602998728449,-0.108646903126239,TRUE,0.00710667860671542,TRUE,TRUE,TRUE,""
"ENSG00000143093","STRIP1","cad",0.203897510975977,0.0605320735709933,0.000756000446919343,0.0256812651818087,71,2,1,"Wald ratio (单工具退化)",0.203897510975977,0.0605320735709933,0.000756000446919343,0.0852568268673017,0.322538195084653,TRUE,0.00140890992380423,TRUE,TRUE,TRUE,""
"ENSG00000143126","CELSR2","cad",0.146311345842709,0.0377364104662191,0.000105668542162943,0.00619454558711727,323,6,5,"mr_ivw_mre",0.125865216780812,0.0522971932069927,0.0160960709383694,0.0233646016025732,0.22836583195905,TRUE,0.0209030423498281,TRUE,TRUE,TRUE,""
"ENSG00000143156","NME7","cad",-0.115206436300028,0.0233635430258798,8.17952923130724e-07,0.000131283019082252,1384,13,12,"mr_ivw_mre",-0.0632638574917355,0.0256890484940644,0.0137903658456551,-0.113613467337205,-0.0129142476462664,TRUE,0.0182809930609839,TRUE,TRUE,TRUE,""
"ENSG00000143158","MPC2","cad",0.283077117246926,0.0913151991119115,0.00193520642643672,0.0493898335790588,403,3,2,"mr_ivw_mre",0.240456383726295,0.0979800451207905,0.0141223448310579,0.048419024085936,0.432493743366654,TRUE,0.0186779399378507,TRUE,TRUE,TRUE,""
"ENSG00000143379","SETDB1","cad",0.235074125760749,0.0688600974450678,0.000640652063688933,0.0229306561820369,682,4,3,"mr_ivw_mre",0.217323863811511,0.0497473049777102,1.25071022859645e-05,0.119820937727269,0.314826789895753,TRUE,4.88372565451948e-05,TRUE,TRUE,TRUE,""
"ENSG00000143384","MCL1","cad",-0.240671909455099,0.0539167589363696,8.0530716150531e-06,0.000787858839672695,1054,4,3,"mr_ivw_mre",-0.239496804368196,0.0894499498477251,0.00741873103045838,-0.414815484488652,-0.0641781242477411,TRUE,0.0103794195740032,TRUE,TRUE,TRUE,""
"ENSG00000143420","ENSA","cad",0.633097028200453,0.179316499316891,0.00041459905954579,0.0167609950381115,129,3,2,"mr_ivw_mre",0.57762951806206,0.121105908574373,1.84571084683343e-06,0.340266298941288,0.814992737182831,TRUE,9.21250457462946e-06,TRUE,TRUE,TRUE,""
"ENSG00000143437","ARNT","cad",-0.216923251498485,0.0684254551706632,0.00152327352864662,0.0417052967031514,1028,7,4,"mr_ivw_mre",-0.0302868081445141,0.183266771430396,0.868738733560452,-0.389483079711025,0.328909463421997,TRUE,0.871776281579894,FALSE,FALSE,TRUE,""
"ENSG00000143452","HORMAD1","cad",-0.106074974202569,0.0323330135269863,0.00103549176416167,0.0322629334162897,1292,7,3,"mr_ivw_mre",-0.101981655589853,0.0293627081649285,0.000514350856445656,-0.159531506081673,-0.0444318050980332,TRUE,0.00106583895884407,TRUE,TRUE,TRUE,""
"ENSG00000143498","TAF1A","cad",0.315618841200131,0.0422703805178746,8.22517755254748e-14,1.71220987661131e-10,441,5,4,"mr_ivw_mre",0.326165132127308,0.0780779270583476,2.94820402266782e-05,0.173135207105401,0.479195057149214,TRUE,0.000103187140793374,TRUE,TRUE,TRUE,""
"ENSG00000143512","HHIPL2","cad",1.48318768476498,0.211380667662467,2.27223822519135e-12,2.56500738112946e-09,1,2,1,"Wald ratio (单工具退化)",1.48318768476498,0.211380667662467,2.27223822519135e-12,1.06888918911851,1.89748618041144,TRUE,2.83535813317355e-11,TRUE,TRUE,TRUE,""
"ENSG00000143951","WDPCP","cad",0.159781815484319,0.0394827652162023,5.19059411151784e-05,0.00349412699938185,1610,6,5,"mr_ivw_mre",0.152172300107836,0.0528259509698605,0.00396874547467253,0.0486353387578304,0.255709261457841,TRUE,0.00578187792503054,TRUE,TRUE,TRUE,""
"ENSG00000145214","DGKQ","cad",-0.0512228404523847,0.0137370344849577,0.00019238341889246,0.00950581371126888,3045,23,17,"mr_ivw_mre",-0.0562741754145946,0.0164698181141207,0.000633603839206483,-0.0885544257501965,-0.0239939250789926,TRUE,0.00124125803312123,TRUE,TRUE,TRUE,""
"ENSG00000145390","USP53","cad",0.0856770399058141,0.0216903898495732,7.81511931955753e-05,0.0048596133904452,3552,18,15,"mr_ivw_mre",-0.0187881770812586,0.0423230959565934,0.657098573641368,-0.101739920870414,0.0641635667078971,FALSE,0.666386185989656,FALSE,FALSE,TRUE,""
"ENSG00000146143","PRIM2","cad",0.958795323523293,0.200188034581786,1.67219325159534e-06,0.000235956115068861,22,2,1,"Wald ratio (单工具退化)",0.958795323523293,0.200188034581786,1.67219325159534e-06,0.566433985607133,1.35115666143945,TRUE,8.5699904144261e-06,TRUE,TRUE,TRUE,""
"ENSG00000146215","CRIP3","cad",0.156790915747798,0.041386434613632,0.000151583053641711,0.00794457611497182,307,5,4,"mr_ivw_mre",0.145275265086609,0.0497683434032324,0.0035112293680209,0.0477311044460521,0.242819425727166,TRUE,0.00515459247376982,TRUE,TRUE,TRUE,""
"ENSG00000146731","CCT6A","cad",0.134735076197447,0.03514828074716,0.000126418463736805,0.00710801132313264,2273,8,6,"mr_ivw_mre",0.127416561928419,0.0251853990986451,4.21142642307798e-07,0.078054086758807,0.176779037098031,TRUE,2.4921224400482e-06,TRUE,TRUE,TRUE,""
"ENSG00000146833","TRIM4","cad",0.0675601010213995,0.0148112529162299,5.0812825816106e-06,0.000548292807978938,2739,31,22,"mr_ivw_mre",0.071907050984648,0.0201159118187152,0.000350716248206707,0.0324805883037826,0.111333513665513,TRUE,0.000798330504246674,TRUE,TRUE,TRUE,""
"ENSG00000146963","LUC7L2","cad",0.61730824738842,0.190597477304259,0.00120031199202895,0.0353706395241464,228,2,1,"Wald ratio (单工具退化)",0.61730824738842,0.190597477304259,0.00120031199202895,0.243744056327883,0.990872438448957,TRUE,0.00203839965510243,TRUE,TRUE,TRUE,""
"ENSG00000148396","SEC16A","cad",0.0787618910648279,0.0243990640798652,0.00124628396400725,0.0358612101407968,619,5,3,"mr_ivw_mre",0.0626159498609474,0.0478013532732232,0.190222892129444,-0.031072980966846,0.156304880688741,TRUE,0.208772351973807,FALSE,FALSE,TRUE,""
"ENSG00000148842","CNNM2","cad",1.88622481195701,0.243661259903261,9.85010679950938e-15,2.891006345656e-11,173,4,3,"mr_ivw_mre",1.09793742255328,0.678879898975524,0.105818318594088,-0.232642729266934,2.4285175743735,TRUE,0.120515307287711,FALSE,FALSE,TRUE,""
"ENSG00000149084","HSD17B12","cad",-0.107086530636366,0.0199711214691615,8.22741146578187e-08,1.80204870537834e-05,1528,21,20,"mr_ivw_mre",-0.0597495271947344,0.0195043510220199,0.00218841145708244,-0.0979773527397204,-0.0215217016497484,TRUE,0.00332314332371778,TRUE,TRUE,TRUE,""
"ENSG00000149243","KLHL35","cad",-0.101391676153992,0.0227054718800444,7.98755391030117e-06,0.000787858839672695,688,13,11,"mr_ivw_mre",-0.100561020316417,0.0319757799221951,0.00166136683490781,-0.163232397341498,-0.0378896432913354,TRUE,0.00265633583074397,TRUE,TRUE,TRUE,""
"ENSG00000150455","TIRAP","cad",0.404516424911967,0.122927252800103,0.000999392574616567,0.0318136356453321,285,3,2,"mr_ivw_mre",0.244593085286853,0.182263669216257,0.17960446151188,-0.112637142067133,0.601823312640838,TRUE,0.197832318858917,FALSE,FALSE,TRUE,""
"ENSG00000150627","WDR17","cad",-0.359592347507123,0.091388110416175,8.32720336499478e-05,0.00509173789088743,40,3,2,"mr_ivw_mre",-0.357936447577608,0.00730170593063337,0,-0.372247528227352,-0.343625366927864,TRUE,0,TRUE,TRUE,TRUE,""
